"Private","Adm-clerical","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States",">50K"
"Federal-gov","Craft-repair","White","Male","United-States","<=50K"
"Private","Tech-support","White","Female","United-States","<=50K"
"Self-emp-not-inc","Farming-fishing","White","Male","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Self-emp-inc","Prof-specialty","White","Male","Italy",">50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Machine-op-inspct","White","Male","Mexico","<=50K"
"Private","Tech-support","Black","Male","United-States",">50K"
"Self-emp-not-inc","Prof-specialty","White","Male","United-States","<=50K"
"State-gov","Other-service","Black","Female","United-States","<=50K"
"Local-gov","Adm-clerical","White","Female","United-States","<=50K"
"Private","Sales","Asian-Pac-Islander","Female","United-States","<=50K"
"State-gov","Sales","White","Female","United-States","<=50K"
"Self-emp-not-inc","Craft-repair","White","Male","United-States",">50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Self-emp-not-inc","Prof-specialty","White","Female","United-States",">50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Private","Machine-op-inspct","Black","Male","United-States","<=50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Private","Adm-clerical","Black","Female","United-States","<=50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Local-gov","Protective-serv","Asian-Pac-Islander","Female","United-States","<=50K"
"Local-gov","Prof-specialty","Black","Female","United-States",">50K"
"Private","Transport-moving","White","Male","United-States",">50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Federal-gov","Tech-support","White","Male","United-States","<=50K"
"Federal-gov","Tech-support","White","Male","United-States","<=50K"
"Private","Sales","White","Female","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Self-emp-not-inc","Exec-managerial","White","Male","United-States",">50K"
"Private","Exec-managerial","White","Male","United-States","<=50K"
"Private","Machine-op-inspct","White","Male","Yugoslavia","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Farming-fishing","White","Male","United-States","<=50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Self-emp-not-inc","Exec-managerial","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Female","United-States","<=50K"
"Private","Craft-repair","Black","Male","United-States","<=50K"
"Self-emp-not-inc","Exec-managerial","Black","Female","United-States",">50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Tech-support","Asian-Pac-Islander","Male","Japan","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Self-emp-not-inc","Tech-support","White","Male","United-States",">50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Other-service","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Adm-clerical","Black","Female","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Self-emp-inc","Sales","White","Male","United-States","<=50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Local-gov","Prof-specialty","White","Male","United-States",">50K"
"Self-emp-not-inc","Craft-repair","White","Male","United-States",">50K"
"Federal-gov","Exec-managerial","White","Male","United-States",">50K"
"Private","Sales","Other","Female","Mexico","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Private","Prof-specialty","White","Male","United-States",">50K"
"Private","Machine-op-inspct","White","Male","United-States","<=50K"
"Private","Sales","White","Male","United-States",">50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States",">50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Sales","White","Female","United-States",">50K"
"Private","Adm-clerical","White","Female","United-States",">50K"
"Private","Prof-specialty","White","Male","United-States",">50K"
"Private","Other-service","White","Male","United-States","<=50K"
"Private","Prof-specialty","White","Female","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Private","Tech-support","Black","Female","United-States","<=50K"
"Private","Craft-repair","White","Male","Italy","<=50K"
"Private","Prof-specialty","White","Male","Mexico","<=50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Prof-specialty","White","Female","United-States","<=50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Local-gov","Other-service","White","Male","United-States","<=50K"
"Private","Sales","White","Female","Greece","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Private","Other-service","White","Male","United-States",">50K"
"Private","Prof-specialty","White","Female","United-States",">50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Private","Sales","Black","Female","United-States","<=50K"
"Self-emp-inc","Exec-managerial","White","Male","United-States",">50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Private","Exec-managerial","White","Female","United-States","<=50K"
"Private","Craft-repair","Asian-Pac-Islander","Male","India",">50K"
"Private","Prof-specialty","White","Male","United-States","<=50K"
"Private","Craft-repair","Black","Male","United-States","<=50K"
"Private","Other-service","Asian-Pac-Islander","Male","Philippines","<=50K"
"Private","Prof-specialty","White","Male","United-States","<=50K"
"Private","Sales","White","Female","United-States","<=50K"
"Private","Other-service","White","Female","Puerto-Rico","<=50K"
"Private","Sales","White","Female","United-States","<=50K"
"Local-gov","Handlers-cleaners","Black","Male","United-States","<=50K"
"Self-emp-inc","Sales","White","Male","United-States",">50K"
"Private","Sales","Black","Male","United-States","<=50K"
"Private","Sales","Asian-Pac-Islander","Male","United-States",">50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Machine-op-inspct","White","Male","Guatemala","<=50K"
"State-gov","Adm-clerical","Black","Female","United-States","<=50K"
"Self-emp-not-inc","Prof-specialty","White","Male","United-States",">50K"
"Private","Prof-specialty","White","Female","United-States","<=50K"
"Local-gov","Prof-specialty","Black","Female","United-States",">50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Other-service","White","Male","United-States","<=50K"
"Self-emp-not-inc","Craft-repair","White","Male","United-States","<=50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States","<=50K"
"Self-emp-not-inc","Transport-moving","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Private","Sales","White","Male","United-States",">50K"
"Private","Other-service","White","Male","United-States","<=50K"
"Local-gov","Machine-op-inspct","White","Male","United-States","<=50K"
"Private","Prof-specialty","White","Female","United-States",">50K"
"Private","Machine-op-inspct","Black","Female","United-States","<=50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Self-emp-not-inc","Craft-repair","White","Male","United-States","<=50K"
"Private","Prof-specialty","White","Female","Canada","<=50K"
"State-gov","Exec-managerial","White","Male","United-States",">50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Federal-gov","Adm-clerical","Asian-Pac-Islander","Female","United-States","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States",">50K"
"State-gov","Tech-support","White","Male","United-States","<=50K"
"Federal-gov","Adm-clerical","White","Male","United-States",">50K"
"Private","Tech-support","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States",">50K"
"Private","Priv-house-serv","Black","Female","United-States","<=50K"
"Private","Prof-specialty","White","Female","United-States",">50K"
"Local-gov","Other-service","White","Female","United-States","<=50K"
"Federal-gov","Tech-support","Asian-Pac-Islander","Female","United-States",">50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Local-gov","Adm-clerical","White","Female","United-States","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Machine-op-inspct","White","Female","United-States","<=50K"
"Private","Machine-op-inspct","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","Columbia","<=50K"
"Self-emp-inc","Other-service","White","Male","United-States","<=50K"
"Private","Handlers-cleaners","White","Male","Portugal","<=50K"
"Self-emp-not-inc","Prof-specialty","Amer-Indian-Eskimo","Male","United-States","<=50K"
"Self-emp-not-inc","Prof-specialty","White","Male","United-States",">50K"
"Private","Adm-clerical","Black","Male","United-States","<=50K"
"Private","Prof-specialty","White","Male","United-States",">50K"
"Self-emp-not-inc","Sales","White","Male","United-States",">50K"
"Private","Machine-op-inspct","White","Male","United-States","<=50K"
"State-gov","Machine-op-inspct","Asian-Pac-Islander","Male","Philippines","<=50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Self-emp-not-inc","Prof-specialty","White","Male","United-States",">50K"
"Private","Prof-specialty","White","Female","United-States",">50K"
"Private","Adm-clerical","Black","Male","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Self-emp-inc","Other-service","White","Male","United-States","<=50K"
"Self-emp-inc","Prof-specialty","White","Male","United-States",">50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Machine-op-inspct","White","Male","United-States","<=50K"
"Self-emp-not-inc","Farming-fishing","White","Male","United-States","<=50K"
"Private","Exec-managerial","Asian-Pac-Islander","Female","United-States",">50K"
"Private","Machine-op-inspct","White","Male","United-States","<=50K"
"Private","Other-service","White","Male","United-States","<=50K"
"Private","Transport-moving","White","Male","United-States",">50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Craft-repair","Black","Male","United-States","<=50K"
"Private","Prof-specialty","White","Female","United-States",">50K"
"Private","Sales","Asian-Pac-Islander","Male","United-States",">50K"
"Private","Sales","White","Male","United-States",">50K"
"Private","Machine-op-inspct","Black","Male","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Private","Exec-managerial","Asian-Pac-Islander","Male","India",">50K"
"Private","Prof-specialty","White","Male","United-States",">50K"
"Federal-gov","Prof-specialty","White","Female","United-States","<=50K"
"Private","Farming-fishing","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Female","United-States","<=50K"
"Local-gov","Exec-managerial","White","Male","United-States",">50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"State-gov","Prof-specialty","Asian-Pac-Islander","Male","United-States",">50K"
"Self-emp-not-inc","Exec-managerial","White","Male","United-States","<=50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Local-gov","Transport-moving","Black","Male","United-States","<=50K"
"Local-gov","Prof-specialty","White","Female","United-States","<=50K"
"Private","Exec-managerial","White","Female","United-States",">50K"
"Local-gov","Exec-managerial","White","Male","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"State-gov","Craft-repair","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Other-service","Black","Male","United-States","<=50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Private","Other-service","White","Male","Greece",">50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Sales","White","Female","United-States","<=50K"
"Private","Machine-op-inspct","White","Male","United-States",">50K"
"Private","Machine-op-inspct","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Male","United-States","<=50K"
"Federal-gov","Adm-clerical","Black","Female","United-States","<=50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Self-emp-not-inc","Sales","White","Male","United-States",">50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"State-gov","Adm-clerical","White","Female","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Tech-support","White","Male","El-Salvador","<=50K"
"Private","Protective-serv","White","Female","United-States","<=50K"
"Self-emp-not-inc","Farming-fishing","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Prof-specialty","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Male","United-States","<=50K"
"Private","Sales","Black","Female","United-States","<=50K"
"Private","Sales","Black","Female","Honduras","<=50K"
"Self-emp-not-inc","Exec-managerial","White","Male","United-States","<=50K"
"Private","Prof-specialty","White","Male","United-States",">50K"
"Self-emp-not-inc","Exec-managerial","White","Male","United-States","<=50K"
"Local-gov","Other-service","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Local-gov","Craft-repair","White","Male","United-States","<=50K"
"Private","Craft-repair","Black","Male","United-States",">50K"
"Self-emp-inc","Exec-managerial","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States",">50K"
"Private","Machine-op-inspct","White","Male","Portugal","<=50K"
"Private","Tech-support","White","Male","United-States","<=50K"
"Private","Tech-support","White","Female","United-States","<=50K"
"Self-emp-inc","Exec-managerial","White","Male","United-States",">50K"
"Private","Adm-clerical","White","Male","United-States",">50K"
"Private","Other-service","White","Female","United-States","<=50K"
"State-gov","Prof-specialty","White","Male","United-States","<=50K"
"Private","Prof-specialty","White","Male","United-States",">50K"
"State-gov","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Other-service","Black","Male","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Handlers-cleaners","White","Male","Mexico","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Private","Other-service","White","Female","Mexico","<=50K"
"Self-emp-inc","Exec-managerial","White","Male","United-States",">50K"
"Self-emp-not-inc","Sales","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Protective-serv","White","Male","United-States","<=50K"
"Self-emp-not-inc","Prof-specialty","White","Female","United-States",">50K"
"Self-emp-not-inc","Exec-managerial","White","Female","United-States",">50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Sales","White","Male","United-States",">50K"
"State-gov","Adm-clerical","White","Female","United-States","<=50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Self-emp-not-inc","Sales","White","Male","United-States","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Private","Machine-op-inspct","Black","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"State-gov","Prof-specialty","White","Female","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Local-gov","Tech-support","White","Female","United-States","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Female","United-States","<=50K"
"Private","Prof-specialty","White","Male","Italy",">50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Private","Sales","Black","Female","United-States","<=50K"
"Private","Transport-moving","White","Male","United-States",">50K"
"Private","Adm-clerical","White","Male","United-States","<=50K"
"Private","Craft-repair","Black","Male","United-States","<=50K"
"Private","Adm-clerical","White","Male","United-States","<=50K"
"Private","Prof-specialty","White","Male","United-States",">50K"
"Private","Transport-moving","Black","Male","United-States","<=50K"
"Federal-gov","Prof-specialty","White","Female","United-States","<=50K"
"Private","Other-service","White","Male","United-States","<=50K"
"Federal-gov","Prof-specialty","Asian-Pac-Islander","Male","United-States",">50K"
"Self-emp-not-inc","Farming-fishing","White","Male","United-States","<=50K"
"Private","Sales","White","Male","United-States",">50K"
"Private","Other-service","White","Male","United-States","<=50K"
"Private","Other-service","White","Male","United-States","<=50K"
"Private","Protective-serv","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States",">50K"
"Local-gov","Farming-fishing","Asian-Pac-Islander","Male","Philippines","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"State-gov","Other-service","White","Female","United-States","<=50K"
"Self-emp-not-inc","Exec-managerial","White","Male","United-States","<=50K"
"Self-emp-not-inc","Farming-fishing","White","Male","United-States","<=50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Private","Other-service","Asian-Pac-Islander","Female","Philippines","<=50K"
"Self-emp-not-inc","Exec-managerial","White","Female","United-States",">50K"
"Private","Handlers-cleaners","White","Male","Outlying-US(Guam-USVI-etc)","<=50K"
"Private","Adm-clerical","Black","Female","United-States","<=50K"
"Self-emp-not-inc","Prof-specialty","White","Male","United-States",">50K"
"Private","Transport-moving","White","Female","United-States","<=50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Female","Nicaragua","<=50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Other-service","White","Male","United-States","<=50K"
"Private","Tech-support","White","Male","United-States",">50K"
"Local-gov","Adm-clerical","White","Female","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Private","Sales","White","Female","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Prof-specialty","White","Male","United-States",">50K"
"Private","Prof-specialty","White","Male","United-States","<=50K"
"State-gov","Prof-specialty","White","Male","Poland","<=50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Federal-gov","Exec-managerial","White","Male","United-States",">50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Sales","White","Male","United-States",">50K"
"Private","Adm-clerical","Black","Female","United-States","<=50K"
"Self-emp-not-inc","Transport-moving","White","Male","United-States",">50K"
"Private","Machine-op-inspct","White","Female","United-States","<=50K"
"Private","Adm-clerical","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Male","United-States",">50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Sales","White","Female","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Male","United-States","<=50K"
"Private","Adm-clerical","Asian-Pac-Islander","Male","Hong","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Adm-clerical","Black","Male","United-States",">50K"
"Local-gov","Other-service","Black","Female","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Local-gov","Adm-clerical","Black","Female","United-States","<=50K"
"Private","Tech-support","White","Female","United-States","<=50K"
"Private","Other-service","White","Male","United-States","<=50K"
"Private","Prof-specialty","White","Male","England",">50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Self-emp-not-inc","Craft-repair","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Male","England",">50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States",">50K"
"Self-emp-inc","Exec-managerial","White","Male","Germany",">50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Prof-specialty","White","Female","United-States","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Self-emp-not-inc","Farming-fishing","White","Male","United-States","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Local-gov","Prof-specialty","White","Male","United-States",">50K"
"Private","Exec-managerial","White","Female","United-States","<=50K"
"Private","Tech-support","White","Female","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Private","Adm-clerical","White","Male","United-States","<=50K"
"Self-emp-not-inc","Farming-fishing","White","Male","United-States","<=50K"
"Private","Prof-specialty","White","Male","United-States",">50K"
"Private","Craft-repair","White","Male","United-States",">50K"
"Private","Farming-fishing","White","Male","United-States","<=50K"
"Self-emp-not-inc","Exec-managerial","White","Female","United-States",">50K"
"Local-gov","Tech-support","White","Male","United-States",">50K"
"Private","Adm-clerical","White","Male","Ireland","<=50K"
"Private","Exec-managerial","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States","<=50K"
"Private","Machine-op-inspct","Black","Male","United-States","<=50K"
"Private","Exec-managerial","White","Male","England",">50K"
"Self-emp-inc","Adm-clerical","White","Female","United-States",">50K"
"Private","Prof-specialty","White","Male","United-States","<=50K"
"Private","Machine-op-inspct","White","Male","United-States","<=50K"
"Private","Tech-support","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Local-gov","Tech-support","White","Female","United-States","<=50K"
"Self-emp-inc","Exec-managerial","White","Male","United-States",">50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"State-gov","Adm-clerical","White","Female","United-States","<=50K"
"Self-emp-not-inc","Exec-managerial","White","Female","Ecuador","<=50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Machine-op-inspct","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Female","United-States",">50K"
"State-gov","Other-service","White","Male","United-States","<=50K"
"Private","Priv-house-serv","White","Female","Mexico","<=50K"
"Self-emp-inc","Craft-repair","White","Male","United-States","<=50K"
"Self-emp-not-inc","Adm-clerical","White","Female","United-States","<=50K"
"Private","Adm-clerical","Black","Female","United-States","<=50K"
"Private","Tech-support","White","Male","United-States",">50K"
"Local-gov","Prof-specialty","White","Male","United-States","<=50K"
"State-gov","Protective-serv","Asian-Pac-Islander","Male","United-States","<=50K"
"Self-emp-inc","Tech-support","White","Male","United-States",">50K"
"Private","Adm-clerical","Black","Male","United-States","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Sales","Asian-Pac-Islander","Female","Taiwan","<=50K"
"Private","Machine-op-inspct","White","Male","Mexico","<=50K"
"Private","Other-service","Black","Male","United-States","<=50K"
"Self-emp-not-inc","Farming-fishing","White","Male","Mexico","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States","<=50K"
"Self-emp-inc","Exec-managerial","White","Female","United-States","<=50K"
"Private","Other-service","Asian-Pac-Islander","Male","China","<=50K"
"Private","Exec-managerial","White","Female","United-States",">50K"
"Private","Exec-managerial","White","Male","United-States","<=50K"
"Private","Craft-repair","Black","Male","Haiti","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Machine-op-inspct","White","Male","United-States","<=50K"
"Private","Sales","White","Female","United-States","<=50K"
"State-gov","Tech-support","White","Male","United-States",">50K"
"Private","Sales","White","Male","United-States",">50K"
"Private","Machine-op-inspct","Black","Female","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Other-service","Black","Female","United-States","<=50K"
"Private","Sales","White","Male","United-States",">50K"
"Private","Sales","White","Female","United-States","<=50K"
"Private","Prof-specialty","Asian-Pac-Islander","Female","Philippines",">50K"
"Private","Exec-managerial","White","Female","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States",">50K"
"Private","Tech-support","White","Female","United-States","<=50K"
"Federal-gov","Adm-clerical","White","Male","United-States",">50K"
"Private","Craft-repair","White","Female","United-States","<=50K"
"Local-gov","Craft-repair","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Female","United-States","<=50K"
"Private","Transport-moving","White","Male","United-States","<=50K"
"Private","Protective-serv","White","Female","United-States","<=50K"
"Self-emp-not-inc","Prof-specialty","White","Female","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States",">50K"
"Private","Other-service","White","Male","Mexico","<=50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Machine-op-inspct","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Self-emp-not-inc","Farming-fishing","White","Male","United-States","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Local-gov","Exec-managerial","White","Male","United-States","<=50K"
"Private","Other-service","Black","Male","United-States","<=50K"
"Private","Tech-support","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Male","United-States","<=50K"
"Private","Prof-specialty","White","Male","United-States","<=50K"
"Private","Other-service","White","Male","United-States","<=50K"
"Private","Machine-op-inspct","White","Male","United-States","<=50K"
"Local-gov","Transport-moving","White","Female","United-States","<=50K"
"Private","Machine-op-inspct","Black","Male","United-States","<=50K"
"Self-emp-inc","Exec-managerial","White","Male","United-States",">50K"
"Private","Transport-moving","White","Male","Mexico","<=50K"
"Self-emp-not-inc","Sales","White","Male","United-States","<=50K"
"Local-gov","Other-service","Black","Female","United-States","<=50K"
"Private","Adm-clerical","White","Male","United-States","<=50K"
"Private","Adm-clerical","White","Male","United-States","<=50K"
"Private","Sales","White","Female","United-States","<=50K"
"Private","Machine-op-inspct","Asian-Pac-Islander","Male","Philippines","<=50K"
"Private","Machine-op-inspct","White","Male","Mexico","<=50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Sales","White","Female","United-States","<=50K"
"Private","Other-service","White","Male","United-States","<=50K"
"Private","Priv-house-serv","White","Female","El-Salvador","<=50K"
"Federal-gov","Adm-clerical","White","Male","United-States","<=50K"
"Private","Machine-op-inspct","White","Male","United-States","<=50K"
"Private","Craft-repair","Black","Male","United-States","<=50K"
"Private","Sales","White","Female","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Self-emp-not-inc","Farming-fishing","White","Male","United-States",">50K"
"Private","Sales","White","Male","United-States","<=50K"
"Private","Handlers-cleaners","White","Male","United-States",">50K"
"Private","Prof-specialty","White","Male","United-States",">50K"
"Self-emp-not-inc","Farming-fishing","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Prof-specialty","White","Female","United-States","<=50K"
"Private","Adm-clerical","White","Male","United-States","<=50K"
"State-gov","Adm-clerical","White","Female","United-States","<=50K"
"Federal-gov","Tech-support","Asian-Pac-Islander","Male","China",">50K"
"Local-gov","Protective-serv","White","Male","United-States",">50K"
"Private","Machine-op-inspct","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Female","United-States","<=50K"
"Private","Sales","White","Female","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Male","United-States","<=50K"
"Private","Other-service","White","Female","United-States","<=50K"
"Private","Adm-clerical","White","Female","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States",">50K"
"Private","Tech-support","White","Female","United-States","<=50K"
"Private","Handlers-cleaners","White","Male","United-States","<=50K"
"Private","Handlers-cleaners","White","Female","United-States","<=50K"
"Private","Craft-repair","White","Male","United-States","<=50K"
"Private","Exec-managerial","White","Female","United-States",">50K"
"Private","Craft-repair","White","Male","United-States",">50K"
